score_id,key,segment_start,melody_vector,final_score
6021111,E,80,"[8, 13, 13, 13, 13, 13, 8, 13, 10, 13, 12, 13, 1, 13, 3, 13, 4, 13, 13, 13, 13, 13, 13, 13, 4, 13, 0, 0, 9, 13, 9, 13, 8, 13, 13, 13, 13, 13, 8, 13, 11, 13, 9, 13, 3, 13, 4, 13, 1, 13, 13, 13, 13, 13, 13, 13, 1, 13, 0, 0, 1, 13, 4, 13]",49.502
6021111,E,64,"[8, 13, 13, 13, 13, 13, 8, 13, 11, 13, 9, 13, 3, 13, 4, 13, 1, 13, 13, 13, 13, 13, 13, 13, 1, 13, 0, 0, 8, 13, 4, 13, 3, 13, 13, 13, 13, 13, 8, 13, 3, 13, 8, 13, 3, 13, 4, 13, 1, 13, 13, 13, 13, 13, 11, 9, 8, 13, 13, 13, 9, 13, 9, 13]",47.2901
6021111,E,32,"[4, 13, 13, 13, 13, 13, 13, 13, 4, 13, 0, 0, 9, 13, 9, 13, 8, 13, 13, 13, 13, 13, 8, 13, 11, 13, 9, 13, 3, 13, 4, 13, 1, 13, 13, 13, 13, 13, 13, 13, 1, 13, 0, 0, 1, 13, 4, 13, 1, 13, 13, 13, 1, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",43.8321
6021111,E,116,"[3, 13, 13, 13, 13, 13, 8, 13, 3, 13, 8, 13, 3, 13, 4, 13, 1, 13, 13, 13, 13, 13, 11, 9, 8, 13, 13, 13, 9, 13, 9, 13, 8, 13, 13, 13, 13, 13, 8, 13, 10, 13, 12, 13, 1, 13, 3, 13, 4, 13, 13, 13, 13, 13, 13, 13, 4, 13, 0, 0, 9, 13, 9, 13]",45.856
6021111,E,80,"[8, 13, 13, 13, 13, 13, 8, 13, 10, 13, 12, 13, 1, 13, 3, 13, 4, 13, 13, 13, 13, 13, 13, 13, 4, 13, 0, 0, 9, 13, 9, 13, 8, 13, 13, 13, 13, 13, 8, 13, 11, 13, 9, 13, 3, 13, 4, 13, 1, 13, 13, 13, 13, 13, 13, 13, 1, 13, 0, 0, 1, 13, 4, 13]",48.8152
6021111,E,52,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 4, 13, 8, 13, 13, 13, 13, 13, 1, 13, 1, 13, 1, 13, 11, 13, 9, 13, 8, 13, 13, 13, 13, 13, 4, 13, 1, 13, 13, 13, 4, 13, 6, 13, 8, 13, 13, 13, 13, 13, 8, 13, 11, 13, 9, 13, 3, 13, 4, 13]",43.1748
6496018,D,72,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 13, 13, 11, 13, 8, 13, 1, 13, 13, 13, 11, 13, 8, 13, 1, 13, 13, 13, 3, 13, 11, 13, 4, 13, 13, 13, 3, 13, 11, 13, 4, 13, 13, 13, 8, 13, 13, 13, 3, 13, 13, 13, 4, 13, 6, 13]",49.6166
6496018,D,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",44.3215
6496018,D,96,"[1, 13, 13, 13, 11, 13, 13, 13, 8, 13, 13, 13, 11, 13, 8, 13, 1, 13, 13, 13, 13, 13, 4, 13, 1, 13, 13, 13, 11, 13, 8, 13, 1, 13, 13, 13, 13, 13, 11, 13, 1, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 4, 13, 13, 13, 3, 13, 1, 13, 11, 13, 13, 13]",43.4653
6496018,D,136,"[1, 13, 13, 13, 3, 13, 11, 13, 4, 13, 13, 13, 6, 13, 13, 13, 1, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 8, 13, 6, 13, 4, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 1, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 8, 13, 6, 13]",43.5164
6496018,D,76,"[8, 13, 13, 13, 11, 13, 8, 13, 1, 13, 13, 13, 11, 13, 8, 13, 1, 13, 13, 13, 3, 13, 11, 13, 4, 13, 13, 13, 3, 13, 11, 13, 4, 13, 13, 13, 8, 13, 13, 13, 3, 13, 13, 13, 4, 13, 6, 13, 4, 13, 1, 13, 8, 13, 8, 13, 3, 13, 13, 13, 4, 13, 6, 13]",40.8292
6496018,D,140,"[1, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 8, 13, 6, 13, 4, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 1, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 8, 13, 6, 13, 4, 13, 1, 13, 1, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0]",47.0014
6496018,D,60,"[8, 13, 13, 13, 13, 13, 11, 13, 8, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 4, 13, 13, 13, 3, 13, 1, 13, 11, 13, 1, 13, 8, 13, 13, 13, 1, 13, 11, 13, 8, 13, 9, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",44.2008
6496018,D,188,"[1, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",40.8361
6496018,D,52,"[1, 13, 13, 13, 13, 13, 11, 13, 1, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 4, 13, 13, 13, 3, 13, 1, 13, 11, 13, 13, 13, 8, 13, 13, 13, 1, 13, 11, 13, 8, 13, 9, 13, 13, 13, 13, 13, 8, 13, 13, 13, 4, 13, 13, 13, 3, 13, 1, 13, 11, 13, 1, 13]",40.3539
6496018,D,144,"[4, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 1, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 8, 13, 6, 13, 4, 13, 1, 13, 1, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 1, 13, 6, 13, 13, 13, 4, 13, 3, 13]",44.0586
6496018,D,88,"[4, 13, 13, 13, 8, 13, 13, 13, 3, 13, 13, 13, 4, 13, 6, 13, 1, 13, 1, 13, 12, 13, 8, 13, 8, 13, 13, 13, 0, 0, 0, 0, 1, 13, 13, 13, 11, 13, 13, 13, 8, 13, 13, 13, 11, 13, 8, 13, 1, 13, 13, 13, 13, 13, 4, 13, 1, 13, 13, 13, 11, 13, 8, 13]",47.6176
6496018,D,120,"[8, 13, 13, 13, 13, 13, 11, 13, 8, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 13, 13, 11, 13, 8, 13, 1, 13, 13, 13, 11, 13, 8, 13, 1, 13, 13, 13, 3, 13, 11, 13, 4, 13, 13, 13, 3, 13, 11, 13]",43.5343
6496018,D,200,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",42.7004
6496018,D,168,"[4, 13, 13, 13, 3, 13, 4, 13, 1, 13, 1, 13, 1, 13, 13, 13, 0, 0, 0, 0, 4, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 9, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 3, 13, 13, 13, 1, 13, 4, 13, 9, 13, 8, 13]",47.2755
6496018,D,84,"[4, 13, 13, 13, 8, 13, 13, 13, 3, 13, 13, 13, 4, 13, 6, 13, 4, 13, 1, 13, 8, 13, 8, 13, 3, 13, 13, 13, 4, 13, 6, 13, 1, 13, 1, 13, 12, 13, 8, 13, 8, 13, 13, 13, 0, 0, 0, 0, 1, 13, 13, 13, 11, 13, 13, 13, 8, 13, 13, 13, 11, 13, 8, 13]",42.4817
6496018,D,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",44.5902
6496018,D,192,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",46.6836
6496018,D,104,"[1, 13, 13, 13, 13, 13, 11, 13, 1, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 4, 13, 13, 13, 3, 13, 1, 13, 11, 13, 13, 13, 8, 13, 13, 13, 1, 13, 11, 13, 8, 13, 9, 13, 13, 13, 13, 13, 8, 13, 13, 13, 4, 13, 13, 13, 3, 13, 1, 13, 11, 13, 1, 13]",43.7305
6496018,D,72,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 13, 13, 11, 13, 8, 13, 1, 13, 13, 13, 11, 13, 8, 13, 1, 13, 13, 13, 3, 13, 11, 13, 4, 13, 13, 13, 3, 13, 11, 13, 4, 13, 13, 13, 8, 13, 13, 13, 3, 13, 13, 13, 4, 13, 6, 13]",40.9597
6496018,D,76,"[8, 13, 13, 13, 11, 13, 8, 13, 1, 13, 13, 13, 11, 13, 8, 13, 1, 13, 13, 13, 3, 13, 11, 13, 4, 13, 13, 13, 3, 13, 11, 13, 4, 13, 13, 13, 8, 13, 13, 13, 3, 13, 13, 13, 4, 13, 6, 13, 4, 13, 1, 13, 8, 13, 8, 13, 3, 13, 13, 13, 4, 13, 6, 13]",49.712
6496018,D,148,"[1, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 8, 13, 6, 13, 4, 13, 1, 13, 1, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 1, 13, 6, 13, 13, 13, 4, 13, 3, 13, 4, 13, 13, 13, 3, 13, 4, 13, 1, 13, 1, 13, 1, 13, 13, 13]",46.4854
6496018,D,124,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 13, 13, 11, 13, 8, 13, 1, 13, 13, 13, 11, 13, 8, 13, 1, 13, 13, 13, 3, 13, 11, 13, 4, 13, 13, 13, 3, 13, 11, 13, 1, 13, 13, 13, 3, 13, 11, 13, 4, 13, 13, 13, 6, 13, 13, 13]",47.9705
6496018,D,112,"[8, 13, 13, 13, 13, 13, 11, 13, 8, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 4, 13, 13, 13, 3, 13, 1, 13, 11, 13, 1, 13, 8, 13, 13, 13, 1, 13, 11, 13, 8, 13, 9, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",45.6419
6496018,D,52,"[1, 13, 13, 13, 13, 13, 11, 13, 1, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 4, 13, 13, 13, 3, 13, 1, 13, 11, 13, 13, 13, 8, 13, 13, 13, 1, 13, 11, 13, 8, 13, 9, 13, 13, 13, 13, 13, 8, 13, 13, 13, 4, 13, 13, 13, 3, 13, 1, 13, 11, 13, 1, 13]",47.0971
6496018,D,184,"[1, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",44.6896
6496018,D,144,"[4, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 1, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 8, 13, 6, 13, 4, 13, 1, 13, 1, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 1, 13, 6, 13, 13, 13, 4, 13, 3, 13]",46.3166
6496018,D,180,"[8, 13, 13, 13, 0, 0, 0, 0, 1, 13, 4, 13, 9, 13, 8, 13, 1, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",43.3079
6353092,D,8,"[1, 13, 13, 13, 1, 13, 13, 13, 3, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 13, 13, 3, 13, 3, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13]",53.1792
6353092,D,0,"[5, 13, 13, 13, 5, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13, 1, 13, 13, 13, 1, 13, 13, 13, 3, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 13, 13, 3, 13, 3, 13, 13, 13, 13, 13, 13, 13]",46.7839
6353092,D,44,"[1, 13, 13, 13, 3, 13, 13, 13, 8, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13, 1, 13, 13, 13, 1, 13, 13, 13, 3, 13, 13, 13, 5, 13, 13, 13]",46.1722
6353092,D,28,"[3, 13, 13, 13, 13, 13, 1, 13, 1, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 3, 13, 13, 13, 5, 13, 13, 13, 1, 13, 13, 13, 3, 13, 13, 13, 5, 13, 6, 13, 5, 13, 13, 13, 1, 13, 13, 13, 3, 13, 13, 13, 5, 13, 6, 13, 5, 13, 13, 13, 3, 13, 13, 13]",50.4609
6353092,D,20,"[8, 13, 13, 13, 6, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13, 1, 13, 13, 13, 1, 13, 13, 13, 3, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13, 13, 13, 1, 13, 1, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 3, 13, 13, 13, 5, 13, 13, 13, 1, 13, 13, 13]",44.9923
6353092,D,40,"[3, 13, 13, 13, 5, 13, 6, 13, 5, 13, 13, 13, 3, 13, 13, 13, 1, 13, 13, 13, 3, 13, 13, 13, 8, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13]",49.2602
6353092,D,8,"[1, 13, 13, 13, 1, 13, 13, 13, 3, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 13, 13, 3, 13, 3, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13]",52.7326
6353092,D,28,"[3, 13, 13, 13, 13, 13, 1, 13, 1, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 3, 13, 13, 13, 5, 13, 13, 13, 1, 13, 13, 13, 3, 13, 13, 13, 5, 13, 6, 13, 5, 13, 13, 13, 1, 13, 13, 13, 3, 13, 13, 13, 5, 13, 6, 13, 5, 13, 13, 13, 3, 13, 13, 13]",53.4744
7529573,D,208,"[5, 13, 13, 13, 3, 13, 13, 13, 13, 13, 5, 13, 5, 3, 0, 3, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 11, 13, 13, 13, 11, 4, 0, 6, 9, 8, 0, 6, 6, 13, 13, 4, 11, 13, 13, 13, 13, 13, 6, 13, 6, 13, 13, 13, 13, 13, 13, 13]",43.7894
7529573,D,48,"[0, 0, 8, 13, 1, 3, 0, 6, 6, 5, 0, 3, 3, 13, 1, 13, 8, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 5, 6, 0, 5, 6, 13, 5, 3, 3, 13, 1, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",40.6587
7529573,D,92,"[9, 13, 8, 13, 13, 13, 13, 13, 0, 0, 8, 13, 11, 13, 9, 13, 9, 13, 8, 13, 0, 0, 8, 13, 9, 13, 8, 13, 11, 9, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 0, 0, 8, 13, 11, 13, 10, 13, 9, 13, 9, 13, 13, 13, 8, 13, 9, 13, 8, 13, 11, 9, 13, 13]",45.6154
7529573,D,156,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",38.9271
7529573,D,32,"[6, 13, 8, 13, 11, 13, 13, 13, 9, 13, 13, 8, 13, 6, 13, 13, 6, 13, 5, 13, 13, 13, 13, 13, 0, 0, 5, 13, 6, 13, 5, 13, 5, 13, 13, 3, 3, 13, 13, 13, 0, 0, 5, 13, 5, 13, 13, 3, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",38.1902
7529573,D,48,"[0, 0, 8, 13, 1, 3, 0, 6, 6, 5, 0, 3, 3, 13, 1, 13, 8, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 5, 6, 0, 5, 6, 13, 5, 3, 3, 13, 1, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",46.558
7529573,D,168,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",41.7415
7529573,D,84,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 0, 10, 9, 13, 8, 13, 13, 13, 8, 13, 9, 13, 8, 13, 11, 9, 13, 13, 9, 13, 8, 13, 13, 13, 13, 13, 0, 0, 8, 13, 11, 13, 9, 13, 9, 13, 8, 13, 0, 0, 8, 13, 9, 13, 8, 13, 11, 9, 13, 13]",40.3453
7529573,D,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 3, 6, 13, 5, 13, 3, 13, 1, 13]",39.5394
7529573,D,68,"[6, 13, 5, 13, 13, 13, 13, 13, 0, 0, 8, 13, 6, 5, 13, 13, 5, 13, 3, 13, 3, 13, 13, 13, 0, 0, 5, 13, 5, 13, 13, 3, 1, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",47.1102
7529573,D,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 3, 6, 13, 5, 13, 3, 13, 1, 13]",42.3908
7529573,D,224,"[0, 0, 8, 13, 9, 13, 8, 13, 9, 13, 13, 8, 13, 6, 0, 4, 9, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 0, 0, 4, 13, 9, 13, 11, 13, 2, 13, 13, 13, 13, 13, 12, 13, 12, 11, 0, 9, 9, 13, 8, 13, 8, 13, 13, 8, 9, 13, 13, 8]",43.127
7529573,D,184,"[0, 0, 8, 13, 1, 13, 3, 13, 6, 13, 5, 13, 3, 13, 1, 13, 8, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 5, 13, 13, 6, 13, 5, 13, 6, 13, 5, 13, 3, 1, 0, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",43.7716
7529573,D,172,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 1, 13, 3, 13, 6, 13, 5, 13, 3, 13, 1, 13]",44.0788
7529573,D,132,"[1, 13, 13, 13, 13, 13, 13, 13, 0, 0, 1, 13, 1, 13, 13, 13, 1, 1, 0, 11, 11, 9, 0, 9, 9, 13, 13, 13, 8, 8, 0, 6, 11, 13, 13, 13, 9, 9, 0, 8, 8, 13, 13, 13, 6, 6, 0, 4, 9, 13, 13, 13, 8, 8, 0, 6, 6, 13, 13, 13, 4, 4, 0, 3]",38.1954
