score_id,key,segment_start,melody_vector,final_score
2567011,C,16,"[6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",144.82590777233355
2567011,C,24,"[3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0]",134.16959395073027
2567011,C,88,"[3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 1, 13, 12, 13, 8, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",150.44643568252764
2567011,C,124,"[6, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 4, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 4, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",145.70758906737623
2567011,C,76,"[3, 13, 11, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 4, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 9, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 1, 13]",123.52546225410156
2567011,C,72,"[6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 11, 13, 4, 13, 3, 13, 11, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 4, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 9, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",102.5859121882446
2567011,C,88,"[3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 1, 13, 12, 13, 8, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",68.36023207187473
2567011,C,120,"[1, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 4, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 4, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13]",82.7747314481675
2567011,C,8,"[3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",161.6722638466974
2567011,C,140,"[3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 4, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 9, 13, 13, 13, 13, 13, 13, 13, 4, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",110.66722934332441
2567011,C,44,"[12, 13, 8, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13, 8, 13, 6, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 1, 13]",165.63602276033453
2567011,C,96,"[8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",146.91971050235713
2567011,C,80,"[4, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 9, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 1, 13, 12, 13, 8, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",124.7665162358974
2567011,C,112,"[1, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 12, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13]",133.89549613879993
2567011,C,96,"[8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",190.528672380476
2567011,C,124,"[6, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 4, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 4, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",82.28896921480204
2567011,C,88,"[3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 1, 13, 12, 13, 8, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",184.2076722842377
7072915,F#,204,"[10, 13, 13, 13, 10, 13, 13, 13, 1, 13, 13, 13, 1, 13, 13, 13, 6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 10, 13, 13, 13, 10, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13, 3, 13, 13, 13, 7, 13, 13, 13, 7, 13, 13, 13]",-58.60796547675143
7072915,F#,192,"[6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 10, 13, 13, 13, 10, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 10, 13, 13, 13, 10, 13, 13, 13, 1, 13, 13, 13, 1, 13, 13, 13]",82.01334863724989
7072915,F#,84,"[10, 13, 13, 13, 10, 8, 13, 10, 10, 13, 0, 0, 0, 0, 0, 0, 6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 10, 13, 13, 13, 10, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13]",48.50032283189891
7072915,F#,208,"[6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 10, 13, 13, 13, 10, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13, 3, 13, 13, 13, 7, 13, 13, 13, 7, 13, 13, 13, 5, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-16.218738861722628
7072915,F#,208,"[6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 10, 13, 13, 13, 10, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13, 3, 13, 13, 13, 7, 13, 13, 13, 7, 13, 13, 13, 5, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",83.97162522693006
7072915,F#,112,"[3, 13, 13, 13, 3, 13, 13, 13, 7, 13, 13, 13, 7, 13, 13, 13, 5, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",-25.708614217000076
7072915,F#,56,"[6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 13, 13, 1, 1, 1, 13, 13, 5, 5, 13, 13, 13]",-55.75277993581027
7072915,F#,200,"[6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 10, 13, 13, 13, 10, 13, 13, 13, 1, 13, 13, 13, 1, 13, 13, 13, 6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 10, 13, 13, 13, 10, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13]",10.269769130102162
7072915,F#,128,"[6, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 13, 13, 1, 1, 1, 13, 13, 5, 5, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",-7.587703317160205
7072915,F#,112,"[3, 13, 13, 13, 3, 13, 13, 13, 7, 13, 13, 13, 7, 13, 13, 13, 5, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",-8.301880393800985
7072915,F#,132,"[1, 13, 13, 13, 13, 13, 1, 1, 1, 13, 13, 5, 5, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13]",-24.175189235812
7072915,F#,76,"[5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 10, 13, 13, 13, 10, 8, 13, 10, 10, 13, 0, 0, 0, 0, 0, 0, 6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13]",8.389153587135588
7072915,F#,60,"[5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 13, 13, 1, 1, 1, 13, 13, 5, 5, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",0.6535042282124124
7072915,F#,200,"[6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 10, 13, 13, 13, 10, 13, 13, 13, 1, 13, 13, 13, 1, 13, 13, 13, 6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 10, 13, 13, 13, 10, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13]",71.33114780007533
7072915,F#,96,"[6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 10, 13, 13, 13, 10, 13, 13, 13, 1, 13, 13, 13, 1, 13, 13, 13, 6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 10, 13, 13, 13, 10, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13]",0.4372715099117528
7072915,F#,204,"[10, 13, 13, 13, 10, 13, 13, 13, 1, 13, 13, 13, 1, 13, 13, 13, 6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 10, 13, 13, 13, 10, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13, 3, 13, 13, 13, 7, 13, 13, 13, 7, 13, 13, 13]",31.127089852380102
7072915,F#,208,"[6, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 10, 13, 13, 13, 10, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13, 3, 13, 13, 13, 7, 13, 13, 13, 7, 13, 13, 13, 5, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-4.7964739323360845
7072915,F#,68,"[1, 13, 13, 13, 13, 13, 1, 1, 1, 13, 13, 5, 5, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13]",52.54935662035897
7072915,F#,60,"[5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 13, 13, 1, 1, 1, 13, 13, 5, 5, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",69.01045299239834
