score_id,key,segment_start,melody_vector,final_score
dataset_011,C,0,"[5, 13, 1, 13, 5, 13, 13, 13, 1, 13, 13, 13, 5, 13, 13, 13, 8, 13, 13, 13, 5, 13, 13, 13, 8, 13, 13, 13, 5, 13, 13, 13, 1, 12, 10, 8, 1, 12, 10, 8, 5, 8, 1, 8, 5, 1, 12, 13, 1, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",0
dataset_012,C,0,"[4, 13, 3, 13, 13, 13, 0, 0, 1, 13, 13, 13, 4, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 8, 13, 9, 13, 8, 13, 6, 13, 8, 13, 6, 13, 4, 13, 3, 13]",0
dataset_013,C,0,"[8, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0]",0
dataset_014,C,0,"[8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 4, 13, 13, 13, 1, 13, 13, 13, 0, 0, 0, 0, 0, 0, 1, 13, 4, 13, 6, 13, 1, 13, 13, 13, 0, 0, 0, 0, 0, 0, 1, 13, 4, 13, 4, 13, 1, 13, 13, 13, 0, 0, 0, 0, 1, 13, 1, 13]",0
dataset_015,C,0,"[1, 13, 3, 1, 3, 1, 3, 13, 3, 1, 3, 1, 3, 1, 1, 1, 3, 5, 5, 5, 5, 13, 0, 3, 3, 1, 3, 1, 3, 1, 3, 5, 10, 13, 13, 13, 0, 1, 3, 1, 3, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 3, 0, 0, 0, 0, 0, 0, 0]",0
dataset_016,C,0,"[6, 13, 13, 13, 13, 13, 13, 13, 12, 13, 13, 13, 12, 13, 1, 13, 8, 0, 1, 13, 6, 13, 3, 13, 5, 13, 13, 13, 1, 13, 3, 13, 5, 6, 0, 5, 3, 5, 0, 3, 1, 3, 0, 1, 12, 1, 0, 3, 5, 13, 5, 13, 3, 1, 0, 12, 10, 13, 13, 13, 13, 13, 13, 13]",0
dataset_017,C,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 1, 13, 11, 13, 1, 13, 11, 13, 8, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 1, 13, 11, 13, 1, 13, 1, 13, 3, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13]",0
dataset_018,C,0,"[5, 5, 5, 5, 5, 3, 3, 3, 13, 1, 1, 1, 1, 12, 12, 12, 12, 1, 1, 1, 13, 0, 0, 0, 12, 1, 1, 1, 13, 13, 0, 0, 5, 13, 0, 0, 3, 13, 0, 0, 1, 13, 0, 0, 12, 13, 0, 0, 12, 1, 1, 1, 13, 0, 0, 0, 12, 1, 1, 1, 13, 0, 0, 0]",0
dataset_019,C,0,"[6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 13, 13, 1, 1, 1, 13, 13, 5, 5, 13, 13, 13]",0
dataset_020,C,0,"[10, 13, 10, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 10, 13, 0, 0, 10, 13, 10, 13, 10, 13, 0, 0, 10, 13, 10, 13, 10, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 10, 13, 0, 0, 10, 13, 10, 13, 10, 13, 0, 0, 10, 13]",0
dataset_021,C,0,"[10, 0, 1, 13, 3, 13, 13, 1, 1, 13, 12, 13, 8, 13, 13, 13, 8, 0, 1, 13, 3, 1, 13, 8, 8, 13, 7, 13, 3, 13, 5, 13, 5, 0, 12, 13, 12, 13, 13, 12, 12, 13, 3, 13, 12, 13, 13, 13, 12, 0, 12, 13, 12, 13, 13, 12, 12, 13, 10, 13, 8, 13, 13, 13]",0
dataset_022,C,0,"[8, 0, 12, 13, 12, 13, 13, 12, 12, 13, 3, 13, 12, 13, 13, 13, 12, 0, 1, 13, 1, 13, 13, 1, 1, 13, 12, 13, 8, 13, 10, 13, 10, 0, 10, 13, 10, 13, 13, 10, 10, 13, 12, 13, 10, 13, 8, 13, 8, 0, 8, 13, 10, 8, 13, 1, 1, 13, 12, 13, 8, 13, 10, 13]",0
dataset_023,C,0,"[0, 0, 0, 0, 5, 13, 6, 8, 8, 13, 13, 13, 13, 13, 1, 13, 8, 13, 8, 13, 10, 13, 8, 13, 13, 13, 13, 13, 1, 13, 3, 13, 0, 0, 0, 1, 5, 13, 8, 1, 13, 13, 1, 13, 1, 13, 1, 13, 10, 13, 10, 13, 0, 0, 0, 0, 10, 13, 8, 13, 1, 13, 3, 5]",0
dataset_024,C,0,"[1, 13, 13, 13, 3, 13, 13, 13, 8, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13, 1, 13, 13, 13, 1, 13, 13, 13, 3, 13, 13, 13, 5, 13, 13, 13]",0
dataset_025,C,0,"[8, 13, 6, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 8, 13, 9, 13, 8, 13, 6, 13, 9, 13, 9, 13, 8, 13, 6, 13, 9, 13, 9, 13, 8, 13, 6, 13, 9, 13, 9, 13, 8, 13, 6, 13, 6, 13]",0
dataset_026,C,0,"[1, 13, 13, 13, 13, 13, 0, 0, 0, 0, 6, 13, 8, 13, 10, 13, 11, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 0, 0, 8, 13, 11, 13, 13, 3, 13, 13, 1, 13, 13, 13, 11, 13, 0, 0, 6, 13, 8, 13, 13, 10, 13, 13, 11, 13, 11, 13, 13, 1, 13, 13, 3, 13]",0
dataset_027,C,0,"[12, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 10, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",0
dataset_028,C,0,"[5, 5, 5, 5, 5, 3, 3, 3, 13, 1, 1, 1, 1, 12, 12, 12, 12, 1, 1, 1, 13, 0, 0, 0, 12, 1, 1, 1, 13, 0, 0, 0, 5, 13, 0, 0, 3, 13, 0, 0, 1, 13, 0, 0, 12, 13, 0, 0, 12, 1, 1, 1, 13, 0, 0, 0, 12, 1, 1, 1, 13, 0, 0, 0]",0
dataset_029,C,0,"[5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 13, 13, 1, 1, 1, 13, 13, 5, 5, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",0
dataset_030,C,0,"[0, 0, 3, 13, 3, 13, 1, 13, 5, 13, 13, 3, 13, 1, 10, 13, 0, 0, 0, 0, 0, 0, 1, 13, 3, 13, 1, 3, 13, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 5, 3, 1, 5, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",0
dataset_031,C,0,"[4, 13, 4, 13, 4, 13, 4, 13, 6, 13, 6, 13, 4, 13, 3, 13, 4, 13, 3, 1, 0, 0, 1, 0, 0, 0, 11, 13, 1, 13, 1, 13, 4, 13, 4, 13, 4, 13, 4, 13, 6, 13, 6, 13, 4, 13, 3, 13, 4, 13, 3, 1, 0, 0, 1, 0, 0, 0, 11, 13, 1, 13, 1, 13]",0
dataset_032,C,0,"[2, 13, 13, 2, 13, 1, 13, 13, 2, 13, 13, 4, 13, 6, 13, 13, 0, 0, 0, 0, 6, 13, 13, 13, 4, 13, 13, 13, 6, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 13, 13, 6, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",0
dataset_033,C,0,"[3, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 1, 1, 1, 1, 13, 3, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 10, 13, 3, 13, 3, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 3, 13, 13]",0
dataset_034,C,0,"[4, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",0
dataset_035,C,0,"[1, 13, 13, 13, 13, 13, 13, 13, 0, 0, 1, 13, 1, 13, 13, 13, 1, 1, 0, 11, 11, 9, 0, 9, 9, 13, 13, 13, 8, 8, 0, 6, 11, 13, 13, 13, 9, 9, 0, 8, 8, 13, 13, 13, 6, 6, 0, 4, 9, 13, 13, 13, 8, 8, 0, 6, 6, 13, 13, 13, 4, 4, 0, 3]",0
dataset_036,C,0,"[0, 0, 0, 0, 1, 13, 13, 13, 5, 13, 3, 13, 1, 13, 3, 13, 3, 13, 13, 13, 13, 13, 5, 13, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 8, 13, 8, 13, 13, 13, 6, 13, 5, 13, 13, 13, 13, 13, 8, 13, 8, 13, 13, 13, 13, 13, 6, 13, 5, 13, 13, 13, 13, 13]",0
dataset_037,C,0,"[12, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 1, 13, 13, 13, 1, 13, 12, 13, 1, 13, 3, 13, 0, 0, 12, 13]",0
dataset_038,C,0,"[11, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 0, 0, 8, 13, 11, 13, 13, 3, 13, 13, 1, 13, 13, 13, 11, 13, 0, 0, 6, 13, 8, 13, 13, 10, 13, 13, 11, 13, 11, 13, 13, 1, 13, 13, 3, 13, 1, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0]",0
dataset_039,C,0,"[12, 1, 1, 1, 13, 0, 0, 0, 12, 1, 1, 1, 13, 0, 0, 0, 5, 13, 0, 0, 3, 13, 0, 0, 1, 13, 0, 0, 12, 13, 0, 0, 12, 1, 1, 1, 13, 0, 0, 0, 12, 1, 1, 1, 13, 0, 0, 0, 5, 13, 0, 0, 3, 13, 0, 0, 1, 13, 0, 0, 12, 13, 0, 0]",0
dataset_040,C,0,"[8, 13, 13, 10, 13, 13, 11, 13, 11, 13, 13, 1, 13, 13, 3, 13, 1, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 3, 13, 13, 5, 1, 13, 3, 13, 13, 13, 0, 0, 1, 13, 3, 13, 5, 13, 5, 13, 8, 13, 10, 13, 13, 13, 6, 13, 5, 13, 5, 13]",0
dataset_041,C,0,"[9, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 4, 13, 13, 13, 13, 13, 13, 13, 9, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",0
dataset_042,C,0,"[10, 0, 1, 13, 3, 13, 13, 1, 1, 13, 12, 13, 8, 13, 13, 13, 8, 0, 1, 13, 3, 1, 13, 8, 8, 13, 7, 13, 3, 13, 5, 13, 5, 0, 12, 13, 12, 13, 13, 12, 12, 13, 3, 13, 12, 13, 13, 13, 12, 0, 12, 13, 12, 13, 13, 12, 12, 13, 10, 13, 8, 13, 13, 13]",0
dataset_043,C,0,"[8, 13, 13, 13, 13, 13, 13, 13, 8, 13, 1, 13, 1, 13, 6, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 1, 13, 6, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0]",0
dataset_044,C,0,"[4, 5, 0, 6, 4, 5, 0, 6, 4, 5, 0, 5, 4, 3, 0, 2, 1, 13, 10, 13, 12, 13, 1, 13, 2, 13, 10, 13, 11, 13, 9, 13, 10, 13, 12, 13, 1, 13, 11, 13, 12, 13, 1, 13, 12, 13, 10, 13, 8, 13, 10, 13, 1, 13, 5, 8, 8, 13, 13, 13, 10, 11, 9, 10]",0
dataset_045,C,0,"[10, 13, 10, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 10, 13, 0, 0, 10, 13, 10, 13, 10, 13, 0, 0, 10, 13, 10, 13, 10, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 10, 13, 0, 0, 10, 13, 10, 13, 10, 13, 0, 0, 10, 13]",0
dataset_046,C,0,"[8, 13, 13, 13, 13, 13, 4, 13, 1, 13, 8, 13, 13, 13, 13, 13, 6, 13, 13, 13, 13, 13, 13, 13, 4, 13, 1, 13, 3, 13, 1, 13, 11, 13, 13, 13, 13, 13, 1, 13, 3, 13, 11, 13, 3, 13, 6, 13, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",0
dataset_047,C,0,"[1, 13, 5, 13, 3, 13, 1, 13, 1, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 1, 13, 1, 13, 1, 13, 5, 13, 3, 13, 1, 13, 1, 13, 13, 13, 12, 13, 10, 13, 10, 13, 13, 13, 0, 0, 0, 0, 0, 0, 1, 13, 1, 13, 13, 13]",0
dataset_048,C,0,"[8, 13, 13, 13, 5, 13, 13, 13, 8, 13, 13, 13, 5, 13, 13, 13, 1, 12, 10, 8, 1, 12, 10, 8, 5, 8, 1, 8, 5, 1, 12, 13, 1, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 10, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13]",0
dataset_049,C,0,"[12, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 1, 13, 13, 13, 1, 13, 12, 13, 1, 13, 3, 13, 0, 0, 12, 13]",0
dataset_050,C,0,"[0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 11, 13, 1, 13, 3, 13, 3, 13, 11, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 13, 13, 0, 0, 0, 0, 8, 13, 6, 13, 13, 13, 13, 13, 4, 13, 3, 13, 3, 13, 10, 13, 13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 0, 0]",0
dataset_051,C,0,"[10, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 1, 13, 5, 13, 3, 13, 1, 13, 3, 13, 13, 13, 13, 13, 1, 13, 12, 13, 13, 13, 13, 13, 13, 13, 1, 13, 12, 13, 13, 13, 12, 13, 1, 13, 1, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",0
dataset_052,C,0,"[8, 13, 8, 13, 10, 13, 8, 13, 13, 13, 13, 13, 1, 13, 3, 5, 0, 0, 0, 0, 5, 13, 8, 1, 13, 13, 1, 13, 1, 13, 1, 13, 1, 13, 10, 13, 0, 0, 0, 0, 10, 13, 8, 13, 1, 13, 3, 5, 5, 13, 13, 13, 1, 13, 10, 13, 12, 13, 13, 13, 5, 13, 5, 13]",0
dataset_053,C,0,"[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0]",0
dataset_054,C,0,"[1, 1, 1, 5, 5, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 3, 13, 5, 3, 1, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 12, 13, 13, 13, 13, 13, 13, 13, 12, 0, 5, 13, 0, 5, 3, 13]",0
dataset_055,C,0,"[1, 13, 13, 13, 1, 13, 13, 13, 3, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 13, 13, 3, 13, 3, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13]",0
dataset_056,C,0,"[6, 13, 13, 13, 13, 13, 13, 13, 12, 13, 13, 13, 12, 13, 1, 13, 8, 0, 1, 13, 6, 13, 3, 13, 5, 13, 13, 13, 1, 13, 3, 13, 5, 6, 0, 5, 3, 5, 0, 3, 1, 3, 0, 1, 12, 1, 0, 3, 5, 13, 5, 13, 3, 1, 0, 12, 10, 13, 13, 13, 13, 13, 13, 13]",0
dataset_057,C,0,"[8, 13, 8, 13, 8, 13, 13, 13, 13, 13, 6, 13, 5, 13, 13, 13, 5, 13, 8, 13, 8, 13, 13, 13, 13, 13, 6, 13, 6, 13, 13, 13, 5, 13, 5, 13, 5, 13, 3, 13, 3, 13, 13, 13, 13, 13, 0, 0, 8, 13, 8, 13, 8, 13, 13, 13, 13, 13, 5, 13, 5, 13, 5, 13]",0
dataset_058,C,0,"[1, 13, 13, 13, 1, 13, 13, 13, 3, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 13, 13, 3, 13, 3, 13, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 6, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 6, 13, 13, 13, 5, 13, 13, 13, 3, 13, 13, 13]",0
dataset_059,C,0,"[12, 13, 8, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13, 8, 13, 6, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 1, 13]",0
dataset_060,C,0,"[12, 0, 1, 13, 1, 13, 13, 1, 1, 13, 12, 13, 8, 13, 10, 13, 10, 0, 10, 13, 10, 13, 13, 10, 10, 13, 12, 13, 10, 13, 8, 13, 8, 0, 8, 13, 10, 8, 13, 1, 1, 13, 12, 13, 8, 13, 10, 13, 10, 0, 1, 13, 3, 13, 13, 1, 1, 13, 12, 13, 8, 13, 13, 13]",0
dataset_061,C,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 8, 13, 10, 13, 13, 13, 12, 13, 12, 13, 0, 0, 0, 0, 12, 13, 12, 13, 10, 13, 13, 13, 8, 13, 8, 13, 0, 0, 0, 0, 3, 13, 3, 13, 7, 13, 13, 13, 5, 13, 5, 13, 13, 13, 0, 0, 0, 0]",0
dataset_062,C,0,"[10, 13, 13, 13, 0, 0, 0, 0, 0, 0, 1, 13, 1, 13, 1, 13, 1, 13, 5, 13, 3, 13, 1, 13, 1, 13, 13, 13, 12, 13, 10, 13, 10, 13, 13, 13, 0, 0, 0, 0, 0, 0, 1, 13, 1, 13, 13, 13, 1, 13, 5, 13, 3, 13, 1, 13, 1, 13, 1, 13, 1, 12, 10, 13]",0
dataset_063,C,0,"[6, 13, 13, 13, 5, 13, 0, 0, 5, 13, 13, 13, 6, 13, 5, 13, 9, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 3, 13, 5, 13, 5, 13, 1, 13, 1, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 5, 13, 1, 13]",0
dataset_064,C,0,"[3, 13, 13, 13, 13, 13, 1, 13, 1, 13, 13, 13, 13, 13, 13, 13, 3, 13, 13, 13, 3, 13, 13, 13, 5, 13, 13, 13, 1, 13, 13, 13, 3, 13, 13, 13, 5, 13, 6, 13, 5, 13, 13, 13, 1, 13, 13, 13, 3, 13, 13, 13, 5, 13, 6, 13, 5, 13, 13, 13, 3, 13, 13, 13]",0
dataset_065,C,0,"[1, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 0, 0, 0, 0, 6, 13, 13, 13, 1, 13, 13, 13, 12, 13, 13, 13, 8, 13, 13, 13, 1, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 8, 13, 13, 13, 8, 13, 13, 13, 13, 13, 12, 13, 13, 13, 13, 13, 3, 13, 13, 13]",0
dataset_066,C,0,"[0, 0, 3, 13, 3, 13, 1, 13, 5, 13, 13, 3, 13, 1, 10, 13, 0, 0, 3, 13, 3, 13, 1, 13, 5, 13, 13, 3, 13, 1, 10, 13, 5, 13, 0, 0, 3, 13, 0, 0, 1, 13, 0, 0, 12, 13, 0, 0, 10, 13, 13, 13, 0, 8, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0
dataset_067,C,0,"[8, 13, 13, 13, 13, 13, 13, 13, 0, 0, 8, 13, 11, 13, 9, 13, 9, 13, 13, 13, 0, 0, 8, 13, 9, 13, 8, 13, 11, 13, 9, 13, 9, 13, 8, 13, 13, 13, 13, 13, 0, 0, 8, 13, 11, 13, 10, 13, 9, 13, 8, 13, 13, 13, 8, 13, 9, 13, 8, 13, 7, 8, 13, 13]",0
